"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"25/08/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"25/08/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"25/08/2025","IIL","0.05","0.04","0.04","0.04","0.04","0.04","0.00","0.05","0.00","0.00","0.00"
"25/08/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.00","0.00","0.00"
"22/08/2025","ACCESS","16.40","5.20","16.37","16.37","16.37","16.37","0.9000","0.00","16.37","237.00","3,879.69"
"22/08/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","12.00","60.72"
"22/08/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.5500","37.00","0.00","0.55","0.55"
"22/08/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.1000","0.00","0.00","0.10","0.10"
"22/08/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.1000","8.89","0.00","0.10","0.10"
"22/08/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.0500","0.00","6.12","379.00","2,319.48"
"22/08/2025","BOPP","34.35","25.26","34.35","34.35","34.35","34.35","0.0900","34.40","0.00","0.09","0.09"
"22/08/2025","CAL","0.80","0.35","0.50","0.50","0.50","0.50","13.1200","0.50","0.51","27,630.00","13,815.00"
"22/08/2025","CLYD","0.11","0.03","0.11","0.11","0.11","0.11","5.0600","0.11","0.00","0.00","0.00"
"22/08/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","37.0000","0.15","0.00","37.00","37.00"
"22/08/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.1000","0.02","0.00","0.10","0.10"
"22/08/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","8.8900","0.38","0.00","8.89","8.89"
"22/08/2025","EGH","8.91","6.25","8.91","8.91","8.91","8.91","6.1200","8.98","0.00","0.00","0.00"
"22/08/2025","EGL","2.90","1.98","2.90","2.90","2.90","2.90","34.2000","2.90","2.95","41.00","118.90"
"22/08/2025","ETI","0.90","0.31","0.79","0.79","0.78","0.78","-0.01","0.74","0.78","88,581.00","69,478.29"
"22/08/2025","FML","4.41","3.70","4.41","4.41","4.41","4.41","0.0800","4.41","0.00","0.08","0.08"
"22/08/2025","GCB","10.00","6.37","9.61","9.61","9.85","9.85","0.24","9.85","0.00","11,571.00","113,974.35"
"22/08/2025","GGBL","6.05","5.50","6.05","6.05","6.05","6.05","0.0200","5.46","6.05","667.00","4,035.35"
"22/08/2025","GOIL","2.26","1.52","2.23","2.23","2.26","2.26","0.03","2.26","0.00","3,775.00","8,530.40"
"22/08/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","7.6100","0.00","5.38","7.61","7.61"
"22/08/2025","MTNGH","3.98","2.50","3.88","3.88","3.89","3.89","0.01","3.85","3.88","834,708.00","3,244,740.24"
"22/08/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.9000","0.00","0.00","0.00","0.00"
"22/08/2025","RBGH","1.10","0.60","1.10","1.10","1.09","1.09","-0.01","0.00","1.09","20,312.00","22,140.08"
"22/08/2025","SCB","28.00","23.00","28.00","28.00","28.00","28.00","0.00","28.00","0.00","2.00","56.00"
"22/08/2025","SIC","1.14","0.27","1.05","1.05","1.05","1.05","6.0500","1.05","0.00","9,445.00","9,917.25"
"22/08/2025","SOGEGH","2.06","1.50","2.00","2.00","2.00","2.00","0.00","2.01","0.00","14.00","28.14"
"22/08/2025","TBL","1.10","0.83","1.10","1.10","1.10","1.10","5.3800","1.20","0.00","0.00","0.00"
"22/08/2025","TOTAL","33.25","13.12","31.93","31.93","31.93","31.93","0.00","0.00","31.93","5,934.00","189,472.62"
"22/08/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.0200","11.92","0.00","0.02","0.02"
"22/08/2025","UNIL","20.50","19.50","20.40","20.40","20.40","20.40","0.6600","20.40","20.49","1,339.00","27,315.60"
"22/08/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.41","0.00","0.00","0.00"
"22/08/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","1.0400","0.90","0.00","0.00","0.00"
"22/08/2025","GLD","508.31","338.83","379.00","379.00","379.00","379.00","1.8000","0.00","379.00","44.00","16,676.00"
"22/08/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.9100","0.00","0.00","0.91","0.91"
"22/08/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"22/08/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","11.9200","0.00","0.00","0.00","0.00"
"22/08/2025","IIL","0.05","0.04","0.04","0.04","0.04","0.04","20.5000","0.05","0.00","0.00","0.00"
"22/08/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.4100","0.00","0.09","0.41","0.41"
"21/08/2025","ACCESS","16.40","5.20","16.37","16.37","16.37","16.37","0.00","0.00","16.37","803.00","13,145.11"
"21/08/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"21/08/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"21/08/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"21/08/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"21/08/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","58.00","354.96"
"21/08/2025","BOPP","34.35","25.26","34.35","34.35","34.35","34.35","0.00","34.40","0.00","0.00","0.00"
"21/08/2025","CAL","0.80","0.35","0.50","0.50","0.50","0.50","0.00","0.48","0.50","42,499.00","21,249.50"
"21/08/2025","CLYD","0.11","0.03","0.11","0.11","0.11","0.11","0.00","0.11","0.00","5,000.00","550.00"
"21/08/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"21/08/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"21/08/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","90.00","34.20"
"21/08/2025","EGH","8.91","6.25","8.91","8.91","8.91","8.91","0.00","8.98","0.00","0.00","0.00"
"21/08/2025","EGL","2.90","1.98","2.88","2.88","2.90","2.90","0.02","2.90","0.00","2,010.00","5,828.80"
"21/08/2025","ETI","0.90","0.31","0.79","0.79","0.79","0.79","0.00","0.74","0.79","31,814.00","25,133.06"
"21/08/2025","FML","4.41","3.70","4.41","4.41","4.41","4.41","0.00","4.41","0.00","2.00","8.82"
"21/08/2025","GCB","10.00","6.37","9.61","9.61","9.61","9.61","0.00","9.69","0.00","8.00","77.52"
"21/08/2025","GGBL","6.05","5.50","6.05","6.05","6.05","6.05","0.00","5.46","6.05","515.00","3,115.75"
"21/08/2025","GOIL","2.23","1.52","2.21","2.21","2.23","2.23","0.02","2.24","0.00","3,600.00","8,028.00"
"21/08/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"21/08/2025","MTNGH","3.98","2.50","3.85","3.85","3.90","3.88","0.03","3.89","3.95","8,004,287.00","31,080,483.35"
"21/08/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"21/08/2025","RBGH","1.10","0.60","1.10","1.10","1.10","1.10","0.00","0.00","1.09","1,070.00","1,168.08"
"21/08/2025","SCB","28.00","23.00","28.00","28.00","28.00","28.00","0.00","28.00","0.00","0.00","0.00"
"21/08/2025","SIC","1.14","0.27","1.05","1.05","1.05","1.05","0.00","1.05","0.00","0.00","0.00"
"21/08/2025","SOGEGH","2.06","1.50","2.00","2.00","2.00","2.00","0.00","2.00","0.00","0.00","0.00"
"21/08/2025","TBL","1.10","0.83","1.10","1.10","1.10","1.10","0.00","1.20","0.00","0.00","0.00"
"21/08/2025","TOTAL","33.25","13.12","31.93","31.93","31.93","31.93","0.00","31.93","0.00","84.00","2,682.12"
"21/08/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","0.00","0.00"
"21/08/2025","UNIL","20.50","19.50","20.40","20.40","20.40","20.40","0.00","0.00","20.40","42.00","856.80"
"21/08/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.41","0.00","0.00","0.00"
"21/08/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"21/08/2025","GLD","508.31","338.83","379.00","379.00","379.00","379.00","0.00","360.00","379.00","163.00","61,777.00"
"21/08/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"21/08/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"21/08/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"21/08/2025","IIL","0.05","0.04","0.04","0.04","0.04","0.04","0.00","0.05","0.00","0.00","0.00"
"21/08/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"20/08/2025","ACCESS","16.40","5.20","16.37","16.37","16.37","16.37","0.00","0.00","16.37","712.00","11,655.44"
"20/08/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"20/08/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"20/08/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"20/08/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"20/08/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","122.00","746.64"
"20/08/2025","BOPP","34.35","25.26","34.35","34.35","34.35","34.35","0.00","34.36","0.00","0.00","0.00"
"20/08/2025","CAL","0.80","0.35","0.50","0.50","0.50","0.50","0.00","0.48","0.50","70,416.00","35,208.00"
"20/08/2025","CLYD","0.11","0.03","0.11","0.11","0.11","0.11","0.00","0.11","0.00","0.00","0.00"
"20/08/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"20/08/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","4.00","0.08"
"20/08/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","0.00","0.00"
"20/08/2025","EGH","8.91","6.25","8.91","8.91","8.91","8.91","0.00","8.96","0.00","0.00","0.00"
"20/08/2025","EGL","2.88","1.98","2.88","2.88","2.88","2.88","0.00","2.88","2.95","241.00","694.08"
"20/08/2025","ETI","0.90","0.31","0.80","0.80","0.79","0.79","-0.01","0.74","0.79","11,240.00","8,885.46"
"20/08/2025","FML","4.41","3.70","4.41","4.41","4.41","4.41","0.00","4.41","0.00","158.00","696.78"
"20/08/2025","GCB","10.00","6.37","9.61","9.61","9.61","9.61","0.00","9.66","0.00","1,030.00","9,939.50"
"20/08/2025","GGBL","6.05","5.50","6.05","6.05","6.05","6.05","0.00","5.46","6.05","42.00","254.10"
"20/08/2025","GOIL","2.21","1.52","2.20","2.20","2.21","2.21","0.01","2.21","0.00","9,624.00","21,267.28"
"20/08/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"20/08/2025","MTNGH","3.98","2.50","3.95","3.95","3.85","3.85","-0.10","3.85","3.89","2,663,896.00","10,259,395.29"
"20/08/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"20/08/2025","RBGH","1.10","0.60","1.10","1.10","1.10","1.10","0.00","0.00","1.10","1,585.00","1,743.50"
"20/08/2025","SCB","28.00","23.00","28.00","28.00","28.00","28.00","0.00","28.00","0.00","8.00","224.00"
"20/08/2025","SIC","1.14","0.27","1.05","1.05","1.05","1.05","0.00","0.00","1.05","12,133.00","12,739.65"
"20/08/2025","SOGEGH","2.06","1.50","2.00","2.00","2.00","2.00","0.00","2.00","0.00","144.00","288.00"
"20/08/2025","TBL","1.10","0.83","1.10","1.10","1.10","1.10","0.00","1.20","0.00","0.00","0.00"
"20/08/2025","TOTAL","33.25","13.12","31.93","31.93","31.93","31.93","0.00","0.00","31.93","2,325.00","74,237.25"
"20/08/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","0.00","0.00"
"20/08/2025","UNIL","20.50","19.50","20.40","20.40","20.40","20.40","0.00","0.00","20.40","171.00","3,488.40"
"20/08/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.41","0.00","0.00","0.00"
"20/08/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"20/08/2025","GLD","508.31","338.83","379.00","379.00","379.00","379.00","0.00","360.00","375.00","3.00","1,137.00"
"20/08/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"20/08/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"20/08/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"20/08/2025","IIL","0.05","0.04","0.04","0.04","0.04","0.04","0.00","0.05","0.05","0.00","0.00"
"20/08/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.00","0.00","0.00"
"19/08/2025","ACCESS","16.40","5.20","16.37","16.37","16.37","16.37","0.00","0.00","16.37","910.00","14,896.70"
"19/08/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"19/08/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"19/08/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"19/08/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"19/08/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","117.00","716.04"
"19/08/2025","BOPP","34.35","25.26","34.26","34.26","34.35","34.35","0.09","34.35","0.00","500.00","17,175.00"
"19/08/2025","CAL","0.80","0.35","0.51","0.51","0.50","0.50","-0.01","0.50","0.51","387,245.00","193,622.95"
"19/08/2025","CLYD","0.11","0.03","0.10","0.10","0.11","0.11","0.01","0.11","0.00","15,470.00","1,701.70"
"19/08/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"19/08/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"19/08/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","1,254.00","476.52"
"19/08/2025","EGH","8.91","6.25","8.91","8.91","8.91","8.91","0.00","8.97","0.00","534.00","4,795.32"
"19/08/2025","EGL","2.88","1.98","2.87","2.87","2.88","2.88","0.01","2.87","2.95","2,234.00","6,433.91"
"19/08/2025","ETI","0.90","0.31","0.80","0.80","0.80","0.80","0.00","0.74","0.80","28,331.00","22,664.80"
"19/08/2025","FML","4.41","3.70","4.41","4.41","4.41","4.41","0.00","4.41","0.00","0.00","0.00"
"19/08/2025","GCB","10.00","6.37","9.61","9.61","9.61","9.61","0.00","9.63","0.00","53.00","510.92"
"19/08/2025","GGBL","6.05","5.50","6.05","6.05","6.05","6.05","0.00","9.64","6.05","144.00","871.20"
"19/08/2025","GOIL","2.20","1.52","2.18","2.18","2.20","2.20","0.02","2.19","0.00","1,200.00","2,640.00"
"19/08/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","5.38","0.00","0.00","0.00"
"19/08/2025","MTNGH","3.98","2.50","3.95","3.95","3.95","3.95","0.00","3.89","3.95","64,949.00","256,527.74"
"19/08/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"19/08/2025","RBGH","1.10","0.60","1.10","1.10","1.10","1.10","0.00","0.00","1.10","6,486.00","7,134.60"
"19/08/2025","SCB","28.00","23.00","28.00","28.00","28.00","28.00","0.00","28.00","0.00","0.00","0.00"
"19/08/2025","SIC","1.14","0.27","1.05","1.05","1.05","1.05","0.00","1.05","0.00","331,000.00","347,550.00"
"19/08/2025","SOGEGH","2.06","1.50","2.00","2.00","2.00","2.00","0.00","2.00","0.00","0.00","0.00"
"19/08/2025","TBL","1.10","0.83","1.10","1.10","1.10","1.10","0.00","1.20","0.00","0.00","0.00"
"19/08/2025","TOTAL","33.25","13.12","31.93","31.93","31.93","31.93","0.00","0.00","31.93","155.00","4,949.15"
"19/08/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","7.00","83.44"
"19/08/2025","UNIL","20.50","19.50","20.40","20.40","20.40","20.40","0.00","0.00","20.40","113.00","2,305.20"
"19/08/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.41","0.00","0.00","0.00"
"19/08/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"19/08/2025","GLD","508.31","338.83","387.04","387.04","379.00","379.00","-8.04","0.00","387.04","52.00","19,708.00"
"19/08/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"19/08/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"19/08/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"19/08/2025","IIL","0.05","0.04","0.04","0.04","0.04","0.04","0.00","0.05","0.05","0.00","0.00"
"19/08/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.00","0.00","0.00"
"18/08/2025","ACCESS","16.40","5.20","16.39","16.39","16.39","16.39","0.00","0.00","16.39","1,526.00","25,011.14"
"18/08/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"18/08/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"18/08/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"18/08/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"18/08/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","365.00","2,233.80"
"18/08/2025","BOPP","34.25","25.26","34.25","34.25","34.25","34.25","0.00","34.25","0.00","0.00","0.00"
"18/08/2025","CAL","0.80","0.35","0.55","0.55","0.55","0.55","0.00","0.52","0.55","3,849.00","2,116.95"
"18/08/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","0.00","0.00"
"18/08/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"18/08/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","5.00","0.10"
"18/08/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","1.00","0.38"
"18/08/2025","EGH","8.74","6.25","8.74","8.74","8.74","8.74","0.00","8.77","0.00","0.00","0.00"
"18/08/2025","EGL","2.86","1.98","2.85","2.85","2.85","2.85","0.00","0.00","2.85","693.00","1,975.05"
"18/08/2025","ETI","0.90","0.31","0.85","0.85","0.85","0.85","0.00","0.00","0.85","7,814.00","6,641.90"
"18/08/2025","FML","4.15","3.70","4.10","4.10","4.10","4.10","0.00","0.00","4.10","1,452.00","5,953.20"
"18/08/2025","GCB","10.00","6.37","9.47","9.47","9.47","9.47","0.00","9.47","0.00","640.00","6,060.80"
"18/08/2025","GGBL","6.05","5.50","6.05","6.05","6.05","6.05","0.00","0.00","6.05","41.00","248.05"
"18/08/2025","GOIL","2.05","1.52","2.05","2.05","2.05","2.05","0.00","2.08","0.00","1.00","2.08"
"18/08/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","39.00","209.82"
"18/08/2025","MTNGH","3.54","2.50","3.01","3.01","3.02","3.02","0.01","3.01","3.02","251,556.00","760,101.19"
"18/08/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"18/08/2025","RBGH","0.79","0.60","0.79","0.79","0.79","0.79","0.00","0.79","0.00","0.00","0.00"
"18/08/2025","SCB","28.00","23.00","27.88","27.88","27.88","27.88","0.00","27.88","0.00","0.00","0.00"
"18/08/2025","SIC","1.14","0.27","1.14","1.14","1.14","1.14","0.00","1.04","1.14","3,124.00","3,561.36"
"18/08/2025","SOGEGH","2.06","1.50","2.06","2.06","2.06","2.06","0.00","1.95","2.06","71.00","146.26"
"18/08/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","1.00","0.00","0.00","0.00"
"18/08/2025","TOTAL","33.25","13.12","33.25","33.25","33.25","33.25","0.00","33.25","36.00","0.00","0.00"
"18/08/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","0.00","0.00"
"15/08/2025","UNIL","20.50","19.50","20.50","20.50","20.49","20.49","-0.01","0.00","20.49","1,603.00","32,851.48"
"15/08/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.41","0.00","0.00","0.00"
"15/08/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.00","0.00","0.00","0.00"
"15/08/2025","GLD","508.31","338.83","360.98","360.98","366.17","366.17","5.19","366.17","0.00","2,716.00","994,505.12"
"15/08/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"15/08/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"15/08/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"15/08/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"15/08/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"15/08/2025","ACCESS","16.40","5.20","16.37","16.37","16.37","16.37","0.00","0.00","16.37","4,711.00","77,119.07"
"15/08/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"15/08/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"15/08/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"15/08/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"15/08/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","114.00","697.68"
"15/08/2025","BOPP","34.26","25.26","34.26","34.26","34.26","34.26","0.00","34.35","0.00","20.00","687.00"
"15/08/2025","CAL","0.80","0.35","0.51","0.51","0.51","0.51","0.00","0.50","0.51","148,373.00","75,670.23"
"15/08/2025","CLYD","0.10","0.03","0.10","0.10","0.10","0.10","0.00","0.11","0.00","0.00","0.00"
"15/08/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"15/08/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"15/08/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","500.00","190.00"
"15/08/2025","EGH","8.91","6.25","8.91","8.91","8.91","8.91","0.00","8.95","0.00","0.00","0.00"
"15/08/2025","EGL","2.87","1.98","2.85","2.85","2.87","2.87","0.02","2.87","2.90","1,000.00","2,870.00"
"15/08/2025","ETI","0.90","0.31","0.80","0.80","0.80","0.80","0.00","0.74","0.80","143,547.00","114,837.60"
"15/08/2025","FML","4.41","3.70","4.41","4.41","4.41","4.41","0.00","4.41","0.00","0.00","0.00"
"15/08/2025","GCB","10.00","6.37","9.61","9.61","9.61","9.61","0.00","9.62","0.00","387.00","3,722.94"
"15/08/2025","GGBL","6.05","5.50","6.05","6.05","6.05","6.05","0.00","5.46","6.05","1,984.00","12,003.20"
"15/08/2025","GOIL","2.18","1.52","2.18","2.18","2.18","2.18","0.00","2.19","0.00","0.00","0.00"
"15/08/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","5.38","0.00","0.00","0.00"
"15/08/2025","MTNGH","3.98","2.50","3.94","3.94","3.95","3.95","0.01","3.94","3.95","213,656.00","843,941.20"
"15/08/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"15/08/2025","RBGH","1.05","0.60","1.05","1.05","1.05","1.05","0.00","1.05","1.10","622.00","653.10"
"15/08/2025","SCB","28.00","23.00","28.00","28.00","28.00","28.00","0.00","28.00","0.00","100.00","2,800.00"
"15/08/2025","SIC","1.14","0.27","1.04","1.04","1.05","1.05","0.01","1.05","0.00","13,730.00","14,416.50"
"15/08/2025","SOGEGH","2.06","1.50","2.00","2.00","2.00","2.00","0.00","2.00","0.00","0.00","0.00"
"15/08/2025","TBL","1.10","0.83","1.10","1.10","1.10","1.10","0.00","1.20","0.00","0.00","0.00"
"15/08/2025","TOTAL","33.25","13.12","31.93","31.93","31.93","31.93","0.00","31.93","0.00","63.00","2,011.59"
"15/08/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","5.00","59.60"
"14/08/2025","ACCESS","16.40","5.20","16.37","16.37","16.37","16.37","0.00","16.37","0.00","0.00","0.00"
"14/08/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"14/08/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"14/08/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"14/08/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"14/08/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","0.00","0.00"
"14/08/2025","BOPP","34.26","25.26","34.26","34.26","34.26","34.26","0.00","34.31","0.00","0.00","0.00"
"14/08/2025","CAL","0.80","0.35","0.51","0.51","0.51","0.51","0.00","0.50","0.51","30,400.00","15,504.00"
"14/08/2025","CLYD","0.10","0.03","0.10","0.10","0.10","0.10","0.00","0.11","0.00","0.00","0.00"
"14/08/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"14/08/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
